,date,county,state,fips,cases,deaths,county_fips_all,timestamp,cldCvrMin,cldCvrAvg,cldCvrMax,dewPtMin,dewPtAvg,dewPtMax,feelsLikeMin,feelsLikeAvg,feelsLikeMax,heatIndexMin,heatIndexAvg,heatIndexMax,mslPresMin,mslPresAvg,mslPresMax,precip,presTendMin,presTendAvg,presTendMax,radSolarMin,radSolarAvg,radSolarMax,radSolarTot,relHumMin,relHumAvg,relHumMax,sfcPresMin,sfcPresAvg,sfcPresMax,snowDepth,snowfall,spcHumMin,spcHumAvg,spcHumMax,tempMin,tempAvg,tempMax,windChillMin,windChillAvg,windChillMax,windDirAvg,windDir80mAvg,windDir100mAvg,windSpdMin,windSpdAvg,windSpdMax,windSpd80mMin,windSpd80mAvg,windSpd80mMax,windSpd100mMin,windSpd100mAvg,windSpd100mMax,wetBulbMin,wetBulbAvg,wetBulbMax
1201,2020-03-30,Twiggs,Georgia,13289,2,0,13289,2020-03-30,0.0,41.0,100.0,39.6,45.5,51.2,57.7,67.5,80.4,57.8,67.5,80.4,1014.2,1018.0,1020.8,0.0,-1.3,-0.2,1.0,0.0,276.3,927.9,6632.4,23.6,48.5,74.8,998.9,1003.4,1006.0,0.0,0.0,5.3,6.6,8.0,57.8,67.5,80.4,57.7,67.5,80.4,303.0,314.0,316.0,0.5,3.6,6.3,6.0,10.4,17.8,4.5,9.7,16.4,52.8,56.4,61.4
1202,2020-03-30,Upson,Georgia,13293,5,0,13293,2020-03-30,0.0,41.0,100.0,35.3,42.2,47.3,57.8,65.5,76.9,58.2,65.5,76.9,1014.0,1018.4,1021.1,0.0,-1.3,-0.2,1.0,0.0,267.8,950.4,6426.7,24.0,45.1,63.7,984.0,988.7,991.4,0.0,0.0,4.5,5.9,7.0,58.2,65.5,76.9,57.8,65.5,76.9,325.0,329.0,332.0,0.0,3.7,7.6,1.4,9.6,19.8,3.5,9.5,14.6,51.8,54.4,59.3
1203,2020-03-30,Washington,Georgia,13303,2,0,13303,2020-03-30,0.0,34.0,100.0,39.2,47.3,55.7,58.2,68.8,80.9,58.2,68.8,80.9,1014.0,1017.6,1020.4,0.0,-1.3,-0.2,0.9,0.0,287.7,947.0,6905.0,23.8,49.6,81.6,1003.0,1007.3,1010.1,0.0,0.0,5.2,7.1,9.4,58.2,68.8,80.9,58.2,68.8,80.9,293.0,299.0,301.0,1.3,4.1,8.9,5.0,10.3,16.6,5.7,9.9,17.0,53.6,57.8,61.8
1204,2020-03-30,Wheeler,Georgia,13309,1,0,13309,2020-03-30,0.0,26.0,100.0,34.8,48.5,63.8,59.7,71.0,82.3,59.7,71.0,82.3,1014.2,1017.9,1020.7,0.01,-1.2,-0.2,0.7,0.0,291.9,952.1,7005.6,18.0,49.8,76.8,1006.9,1011.2,1014.1,0.0,0.0,4.3,7.5,12.6,59.7,71.0,82.3,59.7,71.0,82.3,317.0,313.0,316.0,0.0,2.1,6.7,4.6,8.0,11.3,3.8,8.3,11.8,54.5,59.6,66.4
1205,2020-03-30,Wilkes,Georgia,13317,2,0,13317,2020-03-30,0.0,42.0,100.0,33.8,42.8,47.75,59.75,67.3,76.65,59.75,67.35,76.65,1013.75,1017.5,1020.0,0.0,-1.0,-0.2,0.95,0.0,277.45,937.65,6658.700000000001,21.0,43.5,61.150000000000006,991.95,995.8,998.45,0.0,0.0,4.2,6.0,7.15,59.75,67.35,76.65,59.75,67.3,76.65,296.0,296.5,297.5,0.8,4.550000000000001,7.85,5.75,13.05,22.15,6.3,10.05,13.4,51.650000000000006,55.5,58.8
1206,2020-03-30,Canyon,Idaho,16027,48,1,16027,2020-03-30,0.0,70.0,100.0,32.8,37.4,42.4,38.6,46.7,56.4,42.1,49.4,58.8,1014.8,1016.8,1018.9,0.01,-1.1,0.0,0.7,0.0,192.5,683.7,4619.7,38.9,65.3,85.8,928.1,929.9,931.9,0.0,0.0,4.3,5.1,6.2,42.1,49.4,58.8,38.6,46.7,56.4,160.0,183.0,194.0,1.7,7.5,16.5,6.3,13.0,18.6,3.8,10.6,16.1,39.8,43.9,48.0
1207,2020-03-30,Cassia,Idaho,16031,1,0,16031,2020-03-30,0.0,23.0,100.0,25.9,32.2,38.5,27.9,38.9,52.1,31.3,42.8,55.5,1016.4,1019.1,1022.3,0.01,-1.0,0.0,0.8,0.0,228.8,752.4,5491.5,31.5,71.2,98.4,863.9,865.4,867.4,0.0,0.0,3.5,4.5,5.7,31.3,42.8,55.5,27.9,38.9,52.1,236.0,224.0,228.0,0.3,9.0,18.8,6.6,15.9,22.5,6.5,13.1,19.0,30.9,38.4,44.1
1208,2020-03-30,Custer,Idaho,16037,1,0,16037,2020-03-30,0.0,58.0,100.0,20.6,24.4,30.9,28.5,36.2,44.8,29.8,40.2,50.0,1014.1,1017.5,1020.0,0.0,-0.9,-0.1,0.5,0.0,230.4,817.7,5529.7,32.9,55.6,78.8,828.0,830.3,831.9,1.2,0.0,2.9,3.4,4.4,29.8,40.2,50.0,28.5,36.2,44.8,185.0,224.0,225.0,0.2,7.8,15.6,14.5,19.1,23.6,9.6,14.0,19.2,27.3,34.3,40.0
1209,2020-03-30,Elmore,Idaho,16039,1,0,16039,2020-03-30,0.0,42.0,100.0,28.0,32.5,36.5,24.1,30.3,35.8,28.0,35.5,42.7,1016.5,1018.8,1021.7,0.0,-0.7,0.0,0.8,0.0,239.7,817.5,5752.9,61.5,89.8,100.0,841.9,843.3,845.1,1.4,0.0,3.8,4.6,5.4,28.0,35.5,42.7,24.1,30.3,35.8,226.0,233.0,239.0,0.5,7.7,16.9,1.6,7.4,14.1,3.0,8.9,12.9,28.0,34.2,37.9
1210,2020-03-30,Champaign,Illinois,17019,23,0,17019,2020-03-30,0.0,29.0,100.0,33.7,36.3,39.4,34.45,46.650000000000006,60.7,39.400000000000006,49.5,60.7,1018.2,1020.05,1022.75,0.0,-1.25,0.0,0.95,0.0,277.65,883.75,6664.75,37.35,62.85,81.15,993.3,995.35,997.65,0.0,0.0,4.15,4.6,5.2,39.400000000000006,49.5,60.7,34.45,46.650000000000006,60.7,302.0,315.0,319.5,2.45,7.75,13.75,12.55,18.1,25.799999999999997,11.05,16.85,24.75,37.15,43.7,49.55
1211,2020-03-30,Clark,Illinois,17023,1,0,17023,2020-03-30,0.0,37.0,100.0,33.599999999999994,35.75,40.2,37.1,49.0,60.65,40.55,51.25,60.65,1017.95,1020.3,1023.45,0.0,-1.05,0.0,0.9,0.0,273.75,911.75,6569.2,37.05,57.05,77.19999999999999,997.05,999.2,1002.05,0.0,0.0,4.1,4.45,5.3,40.55,51.25,60.65,37.1,49.0,60.65,305.0,311.5,316.5,0.05,6.7,11.25,6.75,15.399999999999999,25.4,6.75,13.8,19.5,37.8,44.5,49.6
1212,2020-03-30,Clinton,Illinois,17027,6,0,17027,2020-03-30,0.0,46.0,100.0,32.349999999999994,36.55,42.599999999999994,42.25,55.150000000000006,64.6,42.25,55.2,64.6,1016.75,1020.95,1024.25,0.0,-1.4,-0.1,0.75,0.0,260.9,907.9000000000001,6260.8,30.25,51.4,75.65,1000.25,1004.25,1007.5,0.0,0.0,3.9,4.65,5.8,42.25,55.2,64.6,42.25,55.150000000000006,64.6,315.5,335.0,334.5,0.0,2.5,6.75,1.55,6.4,14.55,2.5,6.0,13.350000000000001,38.95,47.1,51.9
1213,2020-03-30,Cook,Illinois,17031,3727,44,17031,2020-03-30,0.0,58.5,100.0,32.8,34.35,36.0,30.95,37.45,43.45,37.3,42.45,47.2,1014.7,1019.2,1021.0,0.0,-0.5,0.3,1.05,0.0,170.95,603.55,4102.450000000001,62.349999999999994,73.35,86.75,988.05,993.5,995.5,0.0,0.0,3.95,4.25,4.5,37.3,42.45,47.2,30.95,37.45,43.45,322.5,325.5,327.0,3.5,8.649999999999999,13.05,4.7,13.2,22.75,5.85,13.25,23.95,35.849999999999994,39.0,42.2
1214,2020-03-30,Crawford,Illinois,17033,1,0,17033,2020-03-30,0.0,37.0,100.0,33.3,35.5,40.1,37.5,49.2,60.9,40.9,51.5,60.9,1017.9,1020.3,1023.5,0.0,-1.0,0.0,0.9,0.0,273.2,912.5,6556.2,36.6,56.0,76.1,998.4,1000.6,1003.4,0.0,0.0,4.1,4.4,5.3,40.9,51.5,60.9,37.5,49.2,60.9,308.0,312.0,316.0,0.1,7.0,11.9,7.6,15.2,25.2,7.3,13.5,18.5,38.0,44.6,49.7
1215,2020-03-30,Cumberland,Illinois,17035,1,0,17035,2020-03-30,0.0,37.0,100.0,33.9,36.0,40.3,36.7,48.8,60.4,40.2,51.0,60.4,1018.0,1020.3,1023.4,0.0,-1.1,0.0,0.9,0.0,274.3,911.0,6582.2,37.5,58.1,78.3,995.7,997.8,1000.7,0.0,0.0,4.1,4.5,5.3,40.2,51.0,60.4,36.7,48.8,60.4,302.0,311.0,317.0,0.0,6.4,10.6,5.9,15.6,25.6,6.2,14.1,20.5,37.6,44.4,49.5
1216,2020-03-30,DeKalb,Illinois,17037,8,0,17037,2020-03-30,0.0,19.0,85.0,32.3,35.6,37.9,28.5,38.6,49.1,36.8,44.4,53.2,1015.9,1019.4,1021.7,0.0,-1.0,0.2,1.0,0.0,224.1,671.1,5377.6,55.0,72.0,84.0,983.2,987.7,989.5,0.0,0.0,3.9,4.5,4.9,36.8,44.4,53.2,28.5,38.6,49.1,324.0,329.0,330.0,4.0,12.0,18.5,6.0,16.2,25.1,6.7,16.4,27.1,35.0,40.5,46.1
1217,2020-03-30,Douglas,Illinois,17041,1,0,17041,2020-03-30,0.0,32.0,100.0,33.93333333333334,36.4,39.766666666666666,34.166666666666664,46.833333333333336,60.56666666666666,39.13333333333333,49.73333333333333,60.56666666666666,1018.1333333333333,1020.2333333333332,1023.1333333333332,0.0,-1.3,0.0,1.0,0.0,278.7,893.5666666666666,6688.233333333333,37.666666666666664,62.06666666666666,81.66666666666667,994.1999999999999,996.1,998.6999999999999,0.0,0.0,4.166666666666667,4.6,5.233333333333333,39.13333333333333,49.73333333333333,60.56666666666666,34.166666666666664,46.833333333333336,60.56666666666666,299.0,313.0,318.3333333333333,1.2666666666666666,7.866666666666667,12.866666666666665,8.966666666666667,16.866666666666664,24.933333333333334,8.1,15.566666666666665,23.2,36.96666666666667,43.86666666666667,49.56666666666666
1218,2020-03-30,DuPage,Illinois,17043,320,8,17043,2020-03-30,0.0,58.0,100.0,32.5,34.2,35.9,31.0,37.8,43.7,37.3,42.7,47.4,1014.8,1019.2,1021.0,0.0,-0.5,0.3,1.0,0.0,170.8,604.7,4098.6,60.8,72.2,86.2,988.1,993.5,995.4,0.0,0.0,3.9,4.2,4.5,37.3,42.7,47.4,31.0,37.8,43.7,322.0,325.0,326.0,3.2,8.6,13.0,5.2,13.1,22.7,6.0,13.2,23.9,35.8,39.1,42.2
1219,2020-03-30,Marion,Illinois,17121,2,0,17121,2020-03-30,0.0,46.0,100.0,32.4,36.7,43.4,42.3,55.1,64.7,42.3,55.2,64.7,1016.8,1020.9,1024.2,0.0,-1.4,-0.1,0.8,0.0,263.4,909.6,6321.1,30.3,51.8,75.1,999.2,1003.2,1006.5,0.0,0.0,3.9,4.7,6.0,42.3,55.2,64.7,42.3,55.1,64.7,305.0,330.0,331.0,0.0,2.7,6.5,2.7,7.2,15.8,3.5,6.8,14.3,39.1,47.2,51.9
1220,2020-03-30,Marshall,Illinois,17123,1,0,17123,2020-03-30,0.0,12.0,96.0,32.7,36.2,41.6,33.8,44.7,57.4,38.0,47.6,58.2,1017.9,1020.0,1022.6,0.0,-1.1,0.1,1.1,0.0,272.4,869.0,6537.9,45.9,65.9,88.9,993.7,996.3,998.5,0.0,0.0,3.9,4.6,5.6,38.0,47.6,58.2,33.8,44.7,57.4,304.0,317.0,323.0,1.0,6.7,11.6,7.6,16.4,24.2,4.2,13.9,20.8,35.8,42.6,48.9
1221,2020-03-30,Menard,Illinois,17129,1,0,17129,2020-03-30,0.0,29.0,100.0,28.0,34.2,40.6,37.0,50.1,63.4,37.3,51.2,63.4,1017.9,1020.7,1023.8,0.0,-1.2,0.0,0.9,0.0,281.5,906.8,6754.2,25.9,56.8,85.2,997.3,999.7,1002.7,0.0,0.0,3.3,4.2,5.4,37.3,51.2,63.4,37.0,50.1,63.4,304.0,305.0,313.0,1.8,5.3,10.2,7.7,13.1,20.7,6.5,11.0,14.9,35.6,44.3,50.4
1222,2020-03-30,Monroe,Illinois,17133,3,0,17133,2020-03-30,0.0,48.0,100.0,28.3,34.2,37.5,40.0,54.9,66.3,40.0,54.9,66.3,1016.6,1021.0,1024.3,0.0,-1.3,-0.1,0.7,0.0,253.9,906.7,6092.7,25.9,48.6,79.2,998.1,1002.0,1005.3,0.0,0.0,3.3,4.2,4.8,40.0,54.9,66.3,40.0,54.9,66.3,340.0,15.0,6.0,0.0,2.5,6.6,0.9,4.8,11.3,1.7,4.4,8.9,37.5,46.3,52.7
1223,2020-03-30,Montgomery,Illinois,17135,1,0,17135,2020-03-30,0.0,40.0,100.0,28.5,34.2,40.3,35.8,51.3,62.4,38.7,52.2,62.4,1017.4,1020.9,1024.1,0.0,-1.4,-0.1,0.7,0.0,275.9,912.8,6621.4,28.3,53.6,81.4,995.0,998.0,1001.1,0.0,0.0,3.4,4.2,5.3,38.7,52.2,62.4,35.8,51.3,62.4,316.0,323.0,323.0,1.9,4.7,9.7,6.5,10.5,21.3,5.6,9.4,17.2,36.5,44.8,49.8
1224,2020-03-30,Morgan,Illinois,17137,4,1,17137,2020-03-30,0.0,33.0,100.0,26.8,33.7,40.6,33.5,49.4,63.5,36.3,51.0,63.5,1017.7,1020.9,1024.1,0.0,-1.5,-0.1,0.9,0.0,282.9,911.3,6789.7,25.1,56.7,88.1,994.9,997.3,1000.3,0.0,0.0,3.1,4.2,5.4,36.3,51.0,63.5,33.5,49.4,63.5,306.0,313.0,318.0,2.3,6.0,11.0,6.5,11.1,20.1,5.8,9.9,15.8,34.9,44.0,50.4
1225,2020-03-30,Sangamon,Illinois,17167,16,2,17167,2020-03-30,0.0,29.0,100.0,28.0,34.2,40.6,37.0,50.1,63.4,37.3,51.2,63.4,1017.9,1020.7,1023.8,0.0,-1.2,0.0,0.9,0.0,281.5,906.8,6754.2,25.9,56.8,85.2,997.3,999.7,1002.7,0.0,0.0,3.3,4.2,5.4,37.3,51.2,63.4,37.0,50.1,63.4,304.0,305.0,313.0,1.8,5.3,10.2,7.7,13.1,20.7,6.5,11.0,14.9,35.6,44.3,50.4
1226,2020-03-30,St. Clair,Illinois,17163,36,3,17163,2020-03-30,0.0,48.0,100.0,28.3,34.2,37.5,40.0,54.9,66.3,40.0,54.9,66.3,1016.6,1021.0,1024.3,0.0,-1.3,-0.1,0.7,0.0,253.9,906.7,6092.7,25.9,48.6,79.2,998.1,1002.0,1005.3,0.0,0.0,3.3,4.2,4.8,40.0,54.9,66.3,40.0,54.9,66.3,340.0,15.0,6.0,0.0,2.5,6.6,0.9,4.8,11.3,1.7,4.4,8.9,37.5,46.3,52.7
1227,2020-03-30,Washington,Illinois,17189,1,0,17189,2020-03-30,0.0,46.0,100.0,32.4,36.7,43.4,42.3,55.1,64.7,42.3,55.2,64.7,1016.8,1020.9,1024.2,0.0,-1.4,-0.1,0.8,0.0,263.4,909.6,6321.1,30.3,51.8,75.1,999.2,1003.2,1006.5,0.0,0.0,3.9,4.7,6.0,42.3,55.2,64.7,42.3,55.1,64.7,305.0,330.0,331.0,0.0,2.7,6.5,2.7,7.2,15.8,3.5,6.8,14.3,39.1,47.2,51.9
1228,2020-03-30,Boone,Indiana,18011,20,0,18011,2020-03-30,0.0,22.0,100.0,33.5,35.8,38.0,31.8,40.7,50.5,39.9,46.29999999999999,55.1,1016.1,1019.1,1021.2000000000002,0.0,-0.9,0.20000000000000004,1.0,0.0,272.1,862.1,6531.600000000001,49.9,67.2,81.7,985.6,988.6,990.2000000000002,0.0,0.0,4.1,4.5,4.9,39.9,46.29999999999999,55.1,31.8,40.7,50.5,302.0,302.0,302.0,2.5,14.300000000000002,22.600000000000005,8.7,20.1,29.5,9.6,20.3,31.7,37.2,41.7,46.9
1229,2020-03-30,Brown,Indiana,18013,3,0,18013,2020-03-30,0.0,27.0,100.0,31.8,34.2,38.9,39.7,48.4,57.6,43.2,51.4,59.5,1017.2,1019.3,1021.8,0.0,-0.9,0.1,0.9,0.0,281.0,889.4,6744.3,36.9,52.8,73.8,990.9,993.4,995.6,0.0,0.0,3.8,4.2,5.1,43.2,51.4,59.5,39.7,48.4,57.6,293.0,298.0,300.0,3.0,8.9,13.8,11.3,18.3,27.8,10.3,17.7,27.1,39.0,44.2,48.6
1230,2020-03-30,Carroll,Indiana,18015,2,0,18015,2020-03-30,0.0,23.0,100.0,33.5,35.2,38.1,31.7,40.4,50.0,39.6,46.1,54.3,1015.8,1019.0,1021.0,0.0,-0.9,0.2,1.0,0.0,266.8,838.8,6401.3,46.8,66.8,80.9,984.5,987.7,989.3,0.0,0.0,4.1,4.4,4.9,39.6,46.1,54.3,31.7,40.4,50.0,299.0,300.0,301.0,3.0,13.9,22.5,7.7,20.1,29.7,9.3,20.6,31.8,37.1,41.4,46.0
1231,2020-03-30,Clark,Indiana,18019,27,0,18019,2020-03-30,0.0,24.0,100.0,31.2,34.3,39.9,45.1,53.5,62.4,47.5,54.8,62.4,1017.0,1019.3,1021.9,0.0,-0.9,0.0,0.8,0.0,289.3,910.4,6944.3,31.2,46.9,66.2,995.1,997.0,999.5,0.0,0.0,3.8,4.2,5.3,47.5,54.8,62.4,45.1,53.5,62.4,280.0,291.0,293.0,1.8,6.0,9.2,10.2,16.3,23.5,7.8,14.7,19.8,42.0,46.2,50.1
1232,2020-03-30,Clay,Indiana,18021,1,0,18021,2020-03-30,0.0,30.0,100.0,33.0,35.9,40.3,40.4,49.8,60.8,43.6,52.5,60.8,1018.0,1019.9,1022.7,0.0,-1.0,0.0,0.8,0.0,272.7,900.4,6545.7,40.1,54.4,71.2,995.9,998.1,1000.7,0.0,0.0,4.0,4.5,5.3,43.6,52.5,60.8,40.4,49.8,60.8,301.0,304.0,307.0,0.7,9.4,14.3,7.7,16.8,27.0,6.5,14.4,20.7,39.5,45.3,50.3
1233,2020-03-30,Clinton,Indiana,18023,1,0,18023,2020-03-30,0.0,22.25,100.0,33.5,35.65,38.025,31.775,40.625,50.375,39.825,46.25,54.9,1016.025,1019.0749999999999,1021.1500000000001,0.0,-0.9,0.2,1.0,0.0,270.77500000000003,856.275,6499.025,49.125,67.1,81.5,985.3249999999999,988.375,989.9749999999999,0.0,0.0,4.1,4.475,4.9,39.825,46.25,54.9,31.775,40.625,50.375,301.25,301.5,301.75,2.625,14.2,22.575000000000003,8.45,20.1,29.55,9.525,20.375,31.725,37.175000000000004,41.625,46.675000000000004
1234,2020-03-30,Crawford,Indiana,18025,1,0,18025,2020-03-30,0.0,32.0,100.0,31.1,34.4,37.8,40.6,53.0,62.1,42.7,53.6,62.1,1017.0,1020.1,1023.1,0.0,-1.3,-0.1,1.1,0.0,284.2,919.0,6820.6,31.9,49.8,73.7,991.8,994.9,997.8,0.0,0.0,3.7,4.3,4.9,42.7,53.6,62.1,40.6,53.0,62.1,298.0,305.0,307.0,0.0,3.7,8.4,3.7,12.8,24.0,4.0,11.0,17.7,39.3,45.5,50.0
1235,2020-03-30,Dearborn,Indiana,18029,10,1,18029,2020-03-30,0.0,15.0,100.0,32.7,34.7,37.5,43.3,51.3,59.7,45.5,53.1,60.3,1016.6,1018.7,1020.8,0.0,-0.7,0.1,0.9,0.0,282.8,902.6,6787.4,38.0,50.7,71.1,989.8,992.0,994.0,0.0,0.0,4.0,4.3,4.8,45.5,53.1,60.3,43.3,51.3,59.7,284.0,291.0,291.0,2.9,7.0,10.9,11.1,19.8,27.5,11.2,19.3,27.9,41.4,45.3,49.4
1236,2020-03-30,Howard,Indiana,18067,14,1,18067,2020-03-30,0.0,39.0,98.0,35.1,37.0,39.6,31.8,38.7,47.0,38.1,44.0,50.0,1014.9,1018.6,1020.5,0.0,-0.7,0.2,1.0,0.0,195.0,712.7,4679.7,63.0,77.1,89.6,985.1,989.2,991.3,0.0,0.0,4.4,4.7,5.2,38.1,44.0,50.0,31.8,38.7,47.0,296.0,298.0,298.0,3.5,10.6,17.1,7.9,18.7,29.5,9.1,19.0,30.5,36.9,40.8,44.7
1237,2020-03-30,Jasper,Indiana,18073,6,1,18073,2020-03-30,0.0,29.0,75.0,32.6,34.3,36.0,31.2,38.4,45.7,38.7,43.5,50.3,1015.3,1019.1,1020.9,0.0,-0.5,0.2,0.9,0.0,225.2,696.1,5404.6,50.2,71.0,82.0,990.5,995.0,996.9,0.0,0.0,3.9,4.2,4.5,38.7,43.5,50.3,31.2,38.4,45.7,306.0,312.0,312.0,0.2,10.4,17.3,5.1,15.2,24.6,4.3,14.7,24.6,36.5,39.7,43.2
1238,2020-03-30,Johnson,Indiana,18081,81,3,18081,2020-03-30,0.0,27.333333333333332,100.0,32.233333333333334,34.833333333333336,38.8,38.699999999999996,47.53333333333333,57.0,43.13333333333333,51.06666666666666,59.133333333333326,1017.1333333333333,1019.2999999999998,1021.7333333333332,0.0,-0.9,0.10000000000000002,0.9,0.0,279.6333333333334,887.4,6710.933333333334,40.1,54.666666666666664,74.43333333333334,990.1999999999999,992.7666666666668,994.9333333333334,0.0,0.0,3.8666666666666667,4.3,5.066666666666666,43.13333333333333,51.06666666666666,59.133333333333326,38.699999999999996,47.53333333333333,57.0,293.6666666666667,298.0,300.0,3.966666666666667,10.166666666666666,15.4,11.233333333333334,18.533333333333335,27.733333333333334,10.366666666666667,17.633333333333336,26.166666666666668,39.03333333333334,44.133333333333326,48.800000000000004
1239,2020-03-30,Kosciusko,Indiana,18085,4,0,18085,2020-03-30,0.0,59.0,100.0,30.6,34.3,38.4,28.5,33.4,36.3,33.9,40.3,43.9,1013.1,1017.8,1020.5,0.0,-0.9,0.3,1.0,0.0,127.4,389.2,3057.6,68.6,79.0,87.3,979.2,984.7,987.6,0.0,0.0,3.7,4.3,5.0,33.9,40.3,43.9,28.5,33.4,36.3,298.0,296.0,297.0,4.3,12.9,20.2,9.3,18.1,26.4,9.6,18.6,27.3,32.6,37.7,41.3
1240,2020-03-30,Miami,Indiana,18103,3,0,18103,2020-03-30,0.0,45.5,99.0,33.6,36.05,38.900000000000006,32.0,37.85,44.7,36.900000000000006,43.15,48.3,1014.45,1018.45,1020.6,0.0,-0.6499999999999999,0.25,0.95,0.0,178.65,697.7,4287.1,63.4,76.3,87.9,984.85,989.2,991.5,0.0,0.0,4.15,4.550000000000001,5.1,36.900000000000006,43.15,48.3,32.0,37.85,44.7,299.0,301.0,300.0,2.95,10.3,17.8,9.55,18.15,28.55,9.2,18.3,29.65,35.599999999999994,40.0,43.3
1241,2020-03-30,Monroe,Indiana,18105,26,0,18105,2020-03-30,0.0,28.0,100.0,32.6,34.9,38.7,39.8,48.4,57.9,43.3,51.5,59.6,1017.3,1019.4,1021.9,0.0,-1.0,0.1,0.9,0.0,277.2,886.2,6651.6,39.1,54.0,73.5,992.3,994.9,997.2,0.0,0.0,3.9,4.3,5.0,43.3,51.5,59.6,39.8,48.4,57.9,294.0,299.0,301.0,3.9,9.1,14.5,10.9,17.9,27.1,9.5,16.5,23.8,39.4,44.4,49.1
1242,2020-03-30,Montgomery,Indiana,18107,6,0,18107,2020-03-30,0.0,22.0,100.0,33.5,35.8,38.0,31.8,40.7,50.5,39.9,46.29999999999999,55.1,1016.1,1019.1,1021.2000000000002,0.0,-0.9,0.20000000000000004,1.0,0.0,272.1,862.1,6531.600000000001,49.9,67.2,81.7,985.6,988.6,990.2000000000002,0.0,0.0,4.1,4.5,4.9,39.9,46.29999999999999,55.1,31.8,40.7,50.5,302.0,302.0,302.0,2.5,14.300000000000002,22.600000000000005,8.7,20.1,29.5,9.6,20.3,31.7,37.2,41.7,46.9
1243,2020-03-30,Morgan,Indiana,18109,23,1,18109,2020-03-30,0.0,27.5,100.0,32.35,34.95,38.875,38.325,47.3,56.95,43.2,51.025,59.199999999999996,1017.225,1019.3749999999999,1021.8499999999999,0.0,-0.925,0.1,0.8500000000000001,0.0,278.35,887.9,6680.250000000001,40.125,55.025,74.67500000000001,989.8499999999999,992.375,994.575,0.0,0.0,3.9,4.325,5.074999999999999,43.2,51.025,59.199999999999996,38.325,47.3,56.95,295.25,299.5,301.5,4.125,10.725,15.9,11.175,18.475,27.450000000000003,10.25,17.650000000000002,26.275,39.025000000000006,44.14999999999999,48.900000000000006
1244,2020-03-30,Newton,Indiana,18111,1,0,18111,2020-03-30,0.0,29.0,75.0,32.6,34.3,36.0,31.2,38.4,45.7,38.7,43.5,50.3,1015.3,1019.1,1020.9,0.0,-0.5,0.2,0.9,0.0,225.2,696.1,5404.6,50.2,71.0,82.0,990.5,995.0,996.9,0.0,0.0,3.9,4.2,4.5,38.7,43.5,50.3,31.2,38.4,45.7,306.0,312.0,312.0,0.2,10.4,17.3,5.1,15.2,24.6,4.3,14.7,24.6,36.5,39.7,43.2
1245,2020-03-30,Noble,Indiana,18113,2,0,18113,2020-03-30,0.0,59.0,100.0,30.6,34.3,38.4,28.5,33.4,36.3,33.9,40.3,43.9,1013.1,1017.8,1020.5,0.0,-0.9,0.3,1.0,0.0,127.4,389.2,3057.6,68.6,79.0,87.3,979.2,984.7,987.6,0.0,0.0,3.7,4.3,5.0,33.9,40.3,43.9,28.5,33.4,36.3,298.0,296.0,297.0,4.3,12.9,20.2,9.3,18.1,26.4,9.6,18.6,27.3,32.6,37.7,41.3
1246,2020-03-30,Ohio,Indiana,18115,1,0,18115,2020-03-30,0.0,15.0,100.0,32.7,34.7,37.5,43.3,51.3,59.7,45.5,53.1,60.3,1016.6,1018.7,1020.8,0.0,-0.7,0.1,0.9,0.0,282.8,902.6,6787.4,38.0,50.7,71.1,989.8,992.0,994.0,0.0,0.0,4.0,4.3,4.8,45.5,53.1,60.3,43.3,51.3,59.7,284.0,291.0,291.0,2.9,7.0,10.9,11.1,19.8,27.5,11.2,19.3,27.9,41.4,45.3,49.4
1247,2020-03-30,Orange,Indiana,18117,2,0,18117,2020-03-30,0.0,27.0,100.0,29.1,32.3,37.0,40.3,50.9,61.1,43.2,52.5,61.1,1017.4,1019.8,1022.6,0.0,-1.0,0.0,0.9,0.0,284.1,922.3,6818.4,32.1,47.6,66.3,988.4,990.6,993.2,0.0,0.0,3.5,3.9,4.7,43.2,52.5,61.1,40.3,50.9,61.1,291.0,295.0,299.0,0.1,6.1,10.7,4.6,15.7,26.8,5.0,14.6,24.3,38.7,44.4,49.3
1248,2020-03-30,Owen,Indiana,18119,10,0,18119,2020-03-30,0.0,29.0,100.0,32.85,35.599999999999994,39.7,38.8,48.2,58.8,43.5,51.7,60.099999999999994,1017.75,1019.75,1022.45,0.0,-1.0,0.05,0.75,0.0,273.6,894.9,6566.95,40.150000000000006,55.25,73.30000000000001,992.3499999999999,994.6500000000001,997.1,0.0,0.0,4.0,4.45,5.199999999999999,43.5,51.7,60.099999999999994,38.8,48.2,58.8,300.5,304.0,306.5,2.65,10.9,15.85,9.35,17.55,26.8,8.2,16.05,23.65,39.25,44.75,49.75
1249,2020-03-30,Putnam,Indiana,18133,7,1,18133,2020-03-30,0.0,27.5,100.0,33.2,35.4,38.85,36.95,46.150000000000006,56.599999999999994,42.75,50.5,59.4,1017.45,1019.55,1022.1,0.0,-0.95,0.1,0.75,0.0,274.95,885.9,6598.799999999999,40.150000000000006,57.3,75.95,989.3499999999999,991.75,994.05,0.0,0.0,4.05,4.45,5.05,42.75,50.5,59.4,36.95,46.150000000000006,56.599999999999994,300.5,304.5,306.0,5.25,12.45,18.4,11.4,18.6,26.75,10.5,18.15,27.4,38.8,44.0,49.1
