Lake of the Woods,"49,748","54,505","57,357",,
Le Sueur,"46,203","47,571","48,799",,
Lincoln,"44,381","45,043","48,520",,
Lyon,"45,921","47,254","49,455",,
McLeod,"46,913","48,060","49,136",,
Mahnomen,"37,585","35,314","36,950",,
Marshall,"48,402","50,165","51,509",,
Martin,"47,540","50,035","50,083",,
Meeker,"40,670","42,780","43,944",,
Mille Lacs,"39,689","40,411","41,582",,
Morrison,"39,418","40,898","42,568",,
Mower,"43,615","44,400","48,423",,
Murray,"53,014","52,140","54,825",,
Nicollet,"46,023","48,282","49,605",,
Nobles,"41,543","43,642","45,100",,
Norman,"40,843","39,765","44,254",,
Olmsted,"53,196","55,163","58,554",,
Otter Tail,"45,142","46,460","48,275",,
Pennington,"51,393","52,920","55,399",,
Pine,"35,183","36,249","37,067",,
Pipestone,"50,967","55,698","58,004",,
Polk,"44,296","46,227","48,820",,
Pope,"45,993","47,984","52,091",,
Ramsey,"51,340","52,490","54,934",,
Red Lake,"46,728","50,000","51,750",,
Redwood,"49,159","47,379","49,732",,
Renville,"49,505","50,475","51,432",,
Rice,"40,329","42,091","44,096",,
Rock,"48,428","50,413","51,956",,
Roseau,"45,981","47,835","51,307",,
St. Louis,"43,416","44,863","47,417",,
Scott,"55,284","57,312","59,687",,
Sherburne,"43,787","45,221","47,031",,
Sibley,"45,256","47,136","46,632",,
Stearns,"43,408","45,278","47,196",,
Steele,"42,306","44,454","47,604",,
Stevens,"46,704","47,326","49,913",,
Swift,"47,347","46,025","51,320",,
Todd,"37,434","40,943","42,005",,
Traverse,"52,999","51,591","61,255",,
Wabasha,"44,064","46,270","48,724",,
Wadena,"37,187","38,325","39,746",,
Waseca,"42,969","42,952","44,556",,
Washington,"62,427","65,013","67,928",,
Watonwan,"39,502","42,773","42,979",,
Wilkin,"51,691","53,576","59,516",,
Winona,"46,660","47,477","50,036",,
Wright,"46,593","48,381","50,181",,
Yellow Medicine,"54,917","53,681","57,186",,
,,,,,
Mississippi,"35,613","36,375","37,834",,
Adams,"32,098","32,428","33,880",,
Alcorn,"33,076","34,364","36,003",,
Amite,"30,465","32,432","33,460",,
Attala,"32,156","32,603","33,809",,
Benton,"28,097","29,198","30,285",,
Bolivar,"35,451","36,104","38,213",,
Calhoun,"31,045","32,079","33,043",,
Carroll,"34,877","36,056","37,615",,
Chickasaw,"31,620","33,663","34,805",,
Choctaw,"31,526","31,949","33,646",,
Claiborne,"29,275","30,364","31,494",,
Clarke,"34,660","35,268","36,431",,
Clay,"35,872","37,625","39,191",,
Coahoma,"33,335","32,818","33,915",,
Copiah,"31,247","32,250","33,203",,
Covington,"31,064","34,699","35,748",,
DeSoto,"38,168","39,022","40,702",,
Forrest,"36,793","37,202","38,880",,
Franklin,"33,037","33,236","33,970",,
George,"31,432","31,697","32,529",,
Greene,"27,960","27,973","28,716",,
Grenada,"33,859","34,458","35,632",,
Hancock,"33,577","33,998","35,262",,
Harrison,"35,877","36,087","37,303",,
Hinds,"37,817","37,633","39,311",,
Holmes,"27,619","27,367","28,371",,
Humphreys,"28,869","29,932","31,864",,
Issaquena,"18,428","10,996","18,541",,
Itawamba,"32,441","33,582","34,734",,
Jackson,"35,715","36,297","37,499",,
Jasper,"33,417","36,001","37,281",,
Jefferson,"30,998","31,910","33,098",,
Jefferson Davis,"27,618","29,568","30,097",,
Jones,"35,687","36,933","38,122",,
Kemper,"28,470","28,571","29,287",,
Lafayette,"39,338","40,377","42,110",,
Lamar,"38,065","38,885","40,529",,
Lauderdale,"36,593","36,534","37,959",,
Lawrence,"30,830","33,170","34,616",,
Leake,"27,422","30,286","31,436",,
Lee,"38,811","40,345","41,934",,
Leflore,"33,601","34,769","36,399",,
Lincoln,"36,208","37,484","38,682",,
Lowndes,"35,885","36,657","38,498",,
Madison,"60,238","61,566","64,033",,
Marion,"29,710","32,880","34,526",,
Marshall,"30,405","31,072","32,341",,
Monroe,"32,293","33,180","34,664",,
Montgomery,"32,095","32,883","34,180",,
Neshoba,"33,388","35,409","36,604",,
Newton,"32,319","33,778","34,645",,
Noxubee,"30,451","31,581","32,805",,
Oktibbeha,"32,257","32,748","34,367",,
Panola,"31,052","31,684","32,496",,
Pearl River,"34,446","34,803","36,230",,
Perry,"29,976","30,674","31,934",,
Pike,"29,716","29,966","31,048",,
Pontotoc,"31,118","31,956","32,996",,
Prentiss,"29,116","29,794","30,743",,
Quitman,"26,856","25,162","27,088",,
Rankin,"42,738","43,135","44,661",,
Scott,"28,569","30,866","32,095",,
Sharkey,"28,708","30,238","32,070",,
Simpson,"33,533","35,865","37,036",,
Smith,"31,276","34,495","35,791",,
Stone,"30,429","30,560","31,516",,
Sunflower,"28,422","28,926","30,859",,
Tallahatchie,"27,223","27,157","27,757",,
Tate,"33,575","33,572","35,182",,
Tippah,"31,530","32,614","33,919",,
Tishomingo,"31,468","31,711","33,559",,
Tunica,"33,576","31,035","32,425",,
Union,"30,762","31,432","32,242",,
Walthall,"29,402","31,271","31,757",,
Warren,"37,437","37,983","39,580",,
Washington,"34,904","35,916","37,568",,
Wayne,"30,940","33,261","34,775",,
Webster,"36,421","36,973","38,464",,
Wilkinson,"27,539","28,516","29,413",,
Winston,"32,377","34,214","35,742",,
Yalobusha,"34,366","35,020","36,729",,
Yazoo,"26,840","26,303","27,275",,
,,,,,
Missouri,"44,336","45,744","47,746",,
Adair,"31,803","31,995","33,578",,
Andrew,"42,068","43,627","45,118",,
Atchison,"45,285","46,852","42,633",,
Audrain,"38,549","38,248","40,111",,
Barry,"32,622","32,994","34,540",,
Barton,"33,580","35,305","35,884",,
Bates,"35,799","37,826","38,864",,
Benton,"33,856","35,088","35,973",,
Bollinger,"30,957","31,359","32,454",,
Boone,"44,535","46,027","47,687",,
Buchanan,"37,132","38,364","39,810",,
Butler,"34,109","34,743","35,302",,
Caldwell,"34,299","35,671","37,301",,
Callaway,"35,690","37,438","38,686",,
Camden,"35,268","37,080","38,794",,
Cape Girardeau,"42,557","44,258","46,314",,
Carroll,"44,727","44,818","45,110",,
Carter,"30,676","31,202","32,045",,
Cass,"44,542","45,599","47,151",,
Cedar,"29,790","30,695","31,664",,
Chariton,"40,202","42,176","42,227",,
Christian,"37,767","38,955","40,301",,
Clark,"34,946","34,877","34,516",,
Clay,"45,768","46,747","48,381",,
Clinton,"39,788","42,067","42,988",,
Cole,"43,985","45,975","47,790",,
Cooper,"35,985","37,778","38,916",,
Crawford,"33,727","34,420","36,090",,
Dade,"33,056","33,394","34,181",,
Dallas,"31,632","31,995","33,184",,
Daviess,"32,614","33,550","34,491",,
DeKalb,"25,988","27,762","28,294",,
Dent,"31,064","31,694","33,231",,
Douglas,"25,911","27,092","28,305",,
Dunklin,"31,743","32,503","34,129",,
Franklin,"41,146","43,552","45,719",,
Gasconade,"36,383","38,720","40,316",,
Gentry,"39,091","42,137","41,470",,
Greene,"40,844","43,187","44,837",,
Grundy,"32,910","33,951","34,723",,
Harrison,"34,331","37,243","38,274",,
Henry,"39,277","41,289","43,018",,
Hickory,"25,965","26,925","27,787",,
Holt,"45,482","46,192","45,259",,
Howard,"37,440","37,770","38,796",,
Howell,"31,357","32,414","34,055",,
Iron,"31,830","32,809","34,164",,
Jackson,"43,764","45,310","47,054",,
Jasper,"38,126","39,267","39,973",,
Jefferson,"39,469","40,783","42,780",,
Johnson,"34,303","35,492","36,777",,
Knox,"33,926","32,511","32,711",,
Laclede,"32,932","35,355","36,558",,
Lafayette,"39,606","41,244","42,119",,
Lawrence,"31,698","32,930","34,301",,
Lewis,"32,240","34,177","35,249",,
Lincoln,"37,902","39,371","40,788",,
Linn,"36,898","37,897","40,356",,
Livingston,"37,729","38,646","39,805",,
McDonald,"26,266","27,565","28,018",,
Macon,"40,771","40,803","42,414",,
Madison,"34,772","35,592","36,865",,
Maries,"31,405","31,914","33,348",,
Marion,"38,134","39,193","41,068",,
Mercer,"32,307","34,160","32,388",,
Miller,"33,881","34,602","35,547",,
Mississippi,"30,301","32,205","32,216",,
Moniteau,"33,897","36,487","37,533",,
Monroe,"42,157","39,876","42,672",,
Montgomery,"38,815","41,245","40,396",,
Morgan,"39,105","41,398","42,873",,
New Madrid,"30,408","32,116","33,869",,
Newton,"36,544","38,011","39,334",,
Nodaway,"28,918","29,854","31,013",,
Oregon,"27,532","28,216","28,722",,
Osage,"43,150","44,031","45,582",,
Ozark,"28,664","29,019","30,043",,
Pemiscot,"31,705","31,486","32,811",,
Perry,"38,842","39,990","41,321",,
Pettis,"35,803","36,732","37,763",,
Phelps,"36,554","37,711","39,132",,
Pike,"33,392","34,128","34,828",,
Platte,"55,010","57,099","58,878",,
Polk,"31,391","32,640","33,703",,
Pulaski,"38,053","39,638","40,512",,
Putnam,"33,516","33,888","33,945",,
Ralls,"39,612","40,118","40,698",,
Randolph,"37,230","38,342","39,903",,
Ray,"39,498","40,694","42,305",,
Reynolds,"31,492","33,096","35,034",,
Ripley,"29,193","30,026","30,437",,
St. Charles,"49,356","51,137","53,745",,
St. Clair,"28,584","29,011","29,830",,
Ste. Genevieve,"36,074","38,041","41,822",,
St. Francois,"31,885","32,899","34,485",,
St. Louis,"66,165","67,368","71,360",,
Saline,"37,338","38,453","38,580",,
Schuyler,"26,646","27,926","29,013",,
Scotland,"32,110","32,456","33,262",,
Scott,"37,562","39,067","40,221",,
Shannon,"28,045","28,352","30,503",,
Shelby,"38,314","38,567","40,356",,
Stoddard,"35,224","36,037","37,020",,
Stone,"35,474","37,272","38,900",,
Sullivan,"36,850","39,075","37,649",,
Taney,"34,334","34,736","35,956",,
Texas,"25,942","27,080","28,169",,
Vernon,"34,170","36,117","35,930",,
Warren,"38,571","39,778","41,674",,
Washington,"27,659","28,414","29,606",,
Wayne,"28,710","29,061","29,581",,
Webster,"30,784","31,583","32,589",,
Worth,"36,082","36,159","35,573",,
Wright,"30,329","30,860","32,178",,
St. Louis City,"43,027","45,137","47,643",,
,,,,,
Montana,"43,721","45,312","47,538",,
Beaverhead,"43,585","43,053","44,664",,
Big Horn,"27,482","28,131","30,533",,
Blaine,"28,958","29,329","31,263",,
Broadwater,"37,640","38,075","39,306",,
Carbon,"44,435","44,912","47,442",,
Carter,"52,825","45,046","44,358",,
Cascade,"43,955","45,291","47,518",,
Chouteau,"31,717","32,696","37,340",,
Custer,"41,874","43,211","44,689",,
Daniels,"39,754","36,517","48,086",,
Dawson,"39,805","41,391","45,295",,
Deer Lodge,"36,609","37,837","39,063",,
Fallon,"46,538","48,075","49,509",,
Fergus,"40,262","41,218","43,808",,
Flathead,"43,837","45,604","47,331",,
Gallatin,"50,482","52,337","54,734",,
Garfield,"39,287","35,337","36,291",,
Glacier,"31,852","32,465","34,458",,
Golden Valley,"50,926","45,549","49,137",,
Granite,"40,176","41,675","43,791",,
Hill,"41,999","42,696","45,017",,
Jefferson,"44,947","46,643","47,960",,
Judith Basin,"49,322","45,571","50,492",,
Lake,"35,693","37,473","39,365",,
Lewis and Clark,"45,750","47,214","48,562",,
Liberty,"34,833","35,086","40,956",,
Lincoln,"32,579","33,901","35,432",,
McCone,"41,282","37,820","42,209",,
Madison,"45,613","46,822","49,115",,
Meagher,"44,559","43,317","46,128",,
Mineral,"36,610","37,968","39,957",,
Missoula,"44,646","47,086","49,492",,
Musselshell,"37,384","40,034","43,133",,
Park,"45,019","46,050","48,114",,
Petroleum,"41,494","34,908","35,772",,
Phillips,"37,045","36,841","39,172",,
Pondera,"40,676","38,417","42,363",,
Powder River,"35,872","32,616","32,479",,
Powell,"38,958","38,803","39,771",,
Prairie,"40,820","42,098","44,739",,
Ravalli,"40,481","42,519","44,602",,
Richland,"54,128","55,123","61,217",,
Roosevelt,"30,756","33,611","34,794",,
Rosebud,"39,764","40,705","42,250",,
Sanders,"32,567","33,508","34,896",,
Sheridan,"51,218","51,826","52,541",,
Silver Bow,"44,818","47,009","48,939",,
Stillwater,"47,095","49,065","51,773",,
Sweet Grass,"41,612","42,167","44,455",,
Teton,"44,180","41,597","44,369",,
Toole,"41,173","41,874","45,481",,
Treasure,"45,700","43,436","48,415",,
Valley,"42,376","44,298","46,911",,
Wheatland,"36,412","33,292","35,934",,
Wibaux,"40,989","48,000","50,940",,
Yellowstone,"47,724","49,899","52,340",,
,,,,,
Nebraska,"49,703","50,663","53,263",,
Adams,"45,615","46,838","49,139",,
Antelope,"50,245","46,749","46,981",,
Arthur,"39,906","38,440","46,901",,
Banner,"70,832","47,049","58,252",,
Blaine,"67,179","50,623","45,788",,
Boone,"57,209","51,707","54,024",,
Box Butte,"42,644","45,096","47,359",,
Boyd,"48,707","47,471","55,795",,
Brown,"57,469","47,401","51,496",,
Buffalo,"49,640","51,634","54,052",,
Burt,"48,634","47,778","50,268",,
Butler,"43,999","44,557","47,286",,
Cass,"49,379","50,955","53,602",,
Cedar,"52,010","49,736","52,839",,
Chase,"50,409","45,521","49,267",,
Cherry,"52,670","44,551","45,124",,
Cheyenne,"47,485","47,667","48,263",,
Clay,"43,798","44,165","47,220",,
Colfax,"41,303","39,161","43,106",,
Cuming,"72,566","56,805","58,610",,
Custer,"51,554","44,158","44,290",,
Dakota,"39,862","40,534","41,831",,
Dawes,"37,097","36,124","37,092",,
Dawson,"41,476","40,642","43,055",,
Deuel,"40,754","39,143","44,289",,
Dixon,"44,382","41,756","44,185",,
Dodge,"43,974","45,367","47,330",,
Douglas,"57,785","60,202","63,435",,
Dundy,"56,297","49,255","53,144",,
Fillmore,"53,169","54,567","57,068",,
Franklin,"43,416","43,032","47,132",,
Frontier,"43,451","41,620","44,469",,
Furnas,"46,856","44,954","49,008",,
Gage,"45,719","47,267","49,863",,
Garden,"42,440","39,119","40,892",,
Garfield,"51,933","41,369","43,905",,
Gosper,"46,707","45,414","52,671",,
Grant,"55,173","39,233","42,545",,
Greeley,"43,529","41,735","45,109",,
Hall,"39,799","41,813","43,625",,
Hamilton,"49,810","52,577","54,782",,
Harlan,"44,533","40,488","48,143",,
Hayes,"55,907","41,504","45,409",,
Hitchcock,"37,562","36,388","37,990",,
Holt,"52,751","51,310","51,404",,
Hooker,"63,300","51,251","52,667",,
Howard,"42,527","41,389","41,377",,
Jefferson,"46,630","45,580","48,757",,
Johnson,"34,495","36,160","37,179",,
Kearney,"63,529","53,680","56,309",,
Keith,"42,981","42,074","45,896",,
Keya Paha,"69,845","57,783","58,784",,
Kimball,"40,950","43,458","44,069",,
Knox,"43,669","43,274","48,268",,
Lancaster,"45,870","47,565","49,889",,
Lincoln,"46,475","44,829","46,623",,
Logan,"51,749","41,823","37,603",,
Loup,"67,387","49,483","45,361",,
McPherson,"57,348","47,877","45,530",,
Madison,"46,404","47,981","50,630",,
Merrick,"47,561","45,743","47,386",,
Morrill,"49,482","46,306","49,071",,
Nance,"37,216","36,183","38,000",,
Nemaha,"47,359","48,198","48,807",,
Nuckolls,"46,253","45,687","50,836",,
Otoe,"49,001","51,478","53,850",,
Pawnee,"43,804","43,716","48,851",,
Perkins,"52,515","51,096","55,692",,
Phelps,"60,086","51,269","52,792",,
Pierce,"51,236","51,176","57,141",,
Platte,"46,730","46,431","49,386",,
Polk,"47,661","47,203","51,004",,
Red Willow,"43,243","43,499","46,270",,
Richardson,"45,055","46,076","48,195",,
Rock,"59,798","53,598","49,241",,
Saline,"40,595","41,042","43,763",,
Sarpy,"47,009","48,385","50,333",,
Saunders,"48,259","49,967","52,193",,
Scotts Bluff,"41,808","41,969","44,171",,
Seward,"45,794","47,742","49,832",,
Sheridan,"44,119","42,935","47,076",,
Sherman,"40,147","38,751","44,953",,
Sioux,"63,356","43,225","42,404",,
Stanton,"45,239","44,814","48,167",,
Thayer,"51,044","49,838","57,523",,
Thomas,"62,337","51,695","53,979",,
Thurston,"43,014","41,500","41,468",,
Valley,"45,102","42,957","45,713",,
Washington,"53,329","54,969","56,640",,
Wayne,"42,270","43,428","44,622",,
Webster,"47,967","45,263","48,607",,
Wheeler,"107,020","60,085","72,878",,
York,"46,372","47,461","49,892",,
,,,,,
Nevada,"44,967","46,914","49,176",,
Churchill,"39,636","41,609","43,661",,
Clark,"43,573","45,087","47,090",,
Douglas,"65,461","70,128","75,159",,
Elko,"43,116","44,746","46,808",,
Esmeralda,"43,768","43,346","40,113",,
Eureka,"34,927","37,990","39,903",,
Humboldt,"44,074","45,977","46,927",,
Lander,"56,588","60,805","63,923",,
Lincoln,"33,954","35,087","36,604",,
Lyon,"35,457","36,999","38,713",,
Mineral,"36,499","36,585","38,074",,
Nye,"35,557","36,551","37,835",,
Pershing,"30,863","32,938","32,592",,
Storey,"45,145","52,606","59,651",,
Washoe,"52,326","56,151","59,639",,
White Pine,"39,294","42,007","44,736",,
Carson City,"45,617","48,065","50,754",,
,,,,,
New Hampshire,"56,480","58,397","61,294",,
Belknap,"56,224","58,036","61,091",,
Carroll,"54,078","56,486","58,949",,
Cheshire,"48,674","49,671","51,969",,
Coos,"40,032","41,448","43,098",,
Grafton,"56,627","57,494","60,426",,
Hillsborough,"56,615","58,305","61,147",,
Merrimack,"53,868","55,169","57,924",,
Rockingham,"66,798","70,163","73,819",,
Strafford,"46,776","48,263","50,574",,
Sullivan,"48,745","49,427","51,682",,
,,,,,
New Jersey,"62,701","64,924","68,236",,
Atlantic,"45,191","46,549","48,668",,
Bergen,"79,145","81,483","85,951",,
Burlington,"57,802","59,389","62,120",,
Camden,"50,164","51,852","54,103",,
Cape May,"55,995","57,976","60,877",,
Cumberland,"37,515","38,630","40,289",,
Essex,"62,253","64,232","67,459",,
Gloucester,"50,747","52,455","54,745",,
Hudson,"58,466","62,461","65,139",,
Hunterdon,"83,645","84,958","89,610",,
Mercer,"64,505","65,877","69,344",,
Middlesex,"56,526","58,172","61,065",,
Monmouth,"72,873","75,762","79,978",,
Morris,"90,853","93,555","98,842",,
Ocean,"48,490","49,749","52,008",,
Passaic,"47,770","48,294","50,570",,
Salem,"45,690","46,435","48,496",,
Somerset,"92,248","99,533","106,194",,
Sussex,"56,914","58,717","61,757",,
Union,"62,526","65,036","68,262",,
Warren,"51,850","53,405","56,058",,
,,,,,
New Mexico,"38,825","39,521","41,609",,
Bernalillo,"41,460","42,112","44,057",,
Catron,"29,944","30,739","32,010",,
Chaves,"36,433","38,118","40,322",,
Cibola,"26,956","27,098","28,130",,
Colfax,"38,735","38,637","39,826",,
Curry,"42,300","43,467","44,161",,
De Baca,"39,860","38,634","39,634",,
Doña Ana,"34,516","35,144","36,570",,
Eddy,"46,601","47,687","54,122",,
Grant,"37,462","38,237","41,026",,
Guadalupe,"34,000","31,501","32,994",,
Harding,"43,750","36,820","38,716",,
Hidalgo,"38,996","38,969","41,555",,
Lea,"34,132","38,167","44,437",,
Lincoln,"39,938","39,661","41,793",,
Los Alamos,"68,297","67,791","70,600",,
Luna,"30,154","29,887","31,140",,
McKinley,"26,316","26,636","27,771",,
Mora,"41,616","34,013","35,534",,
Otero,"33,097","33,339","34,636",,
Quay,"35,630","36,686","38,223",,
Rio Arriba,"33,122","33,084","34,582",,
Roosevelt,"37,083","39,614","39,446",,
Sandoval,"39,762","39,928","41,547",,
San Juan,"33,070","33,613","35,453",,
San Miguel,"33,056","32,971","34,579",,
Santa Fe,"54,386","55,273","58,510",,
Sierra,"37,341","38,415","38,984",,
Socorro,"32,756","32,718","34,699",,
Taos,"35,896","36,575","38,455",,
Torrance,"29,114","29,072","30,245",,
Union,"32,515","32,519","32,620",,
Valencia,"31,755","32,111","33,424",,
,,,,,
New York,"61,226","65,644","68,668",,
Albany,"55,698","59,429","61,201",,
Allegany,"32,496","34,137","34,880",,
Bronx,"33,721","36,321","37,376",,
Broome,"40,613","42,970","44,540",,
Cattaraugus,"36,722","38,988","39,995",,
Cayuga,"39,060","40,976","42,231",,
Chautauqua,"37,741","40,102","40,759",,
Chemung,"40,618","42,745","44,373",,
Chenango,"38,546","40,907","41,840",,
Clinton,"41,060","43,228","44,081",,
Columbia,"51,609","53,880","55,810",,
Cortland,"37,497","39,592","40,691",,
Delaware,"35,505","38,175","39,632",,
Dutchess,"51,499","53,918","56,365",,
Erie,"47,382","49,957","51,539",,
Essex,"41,633","44,298","45,996",,
Franklin,"34,523","37,006","37,644",,
Fulton,"39,970","42,068","43,112",,
Genesee,"40,499","42,425","43,582",,
Greene,"44,014","46,011","47,008",,
Hamilton,"48,929","51,880","54,086",,
Herkimer,"38,018","40,487","41,581",,
Jefferson,"43,674","45,476","46,924",,
Kings,"46,140","50,301","52,192",,
Lewis,"40,819","43,095","43,971",,
Livingston,"39,165","44,054","45,908",,
Madison,"40,579","43,019","44,502",,
Monroe,"48,977","51,316","52,951",,
Montgomery,"38,990","41,112","41,628",,
Nassau,"80,690","85,168","89,839",,
New York,"165,216","182,821","193,940",,
Niagara,"41,750","44,181","45,501",,
Oneida,"41,069","43,413","44,697",,
Onondaga,"48,312","51,012","52,886",,
Ontario,"49,370","51,842","53,498",,
Orange,"47,807","49,912","51,848",,
Orleans,"35,946","38,049","38,963",,
Oswego,"36,884","39,285","40,538",,
Otsego,"40,099","42,188","43,522",,
Putnam,"60,550","62,662","65,833",,
Queens,"44,781","47,956","49,777",,
Rensselaer,"45,586","47,797","49,156",,
Richmond,"51,934","54,563","56,749",,
Rockland,"55,703","57,966","60,464",,
St. Lawrence,"34,566","36,935","37,940",,
Saratoga,"62,444","64,977","67,618",,
Schenectady,"47,423","49,202","50,533",,
Schoharie,"37,190","39,357","40,791",,
Schuyler,"39,179","40,772","42,063",,
Seneca,"35,155","37,724","38,593",,
Steuben,"41,241","43,582","45,194",,
Suffolk,"62,708","65,445","68,617",,
Sullivan,"42,039","44,483","46,303",,
Tioga,"41,904","44,115","45,910",,
Tompkins,"40,989","43,466","45,282",,
Ulster,"46,211","48,508","50,462",,
Warren,"48,154","50,611","52,475",,
Washington,"36,788","39,189","40,043",,
Wayne,"42,401","45,153","46,048",,
Westchester,"96,308","103,169","108,976",,
Wyoming,"36,788","39,139","39,801",,
Yates,"36,726","38,824","39,402",,
,,,,,
North Carolina,"42,651","44,180","46,117",,
Alamance,"37,317","38,141","39,342",,
Alexander,"34,082","36,178","37,438",,
Alleghany,"36,440","36,949","37,549",,
Anson,"31,577","33,531","34,616",,
Ashe,"34,325","35,368","36,300",,
Avery,"33,428","34,942","36,574",,
Beaufort,"39,151","40,279","41,643",,
Bertie,"32,116","33,839","34,766",,
Bladen,"32,273","33,917","34,306",,
Brunswick,"40,295","41,619","42,749",,
Buncombe,"44,412","46,143","48,592",,
Burke,"32,359","33,747","35,265",,
Cabarrus,"42,529","43,546","45,220",,
Caldwell,"32,272","33,792","35,374",,
Camden,"43,184","43,656","45,335",,
Carteret,"46,800","47,248","49,360",,
Caswell,"33,394","34,566","35,591",,
Catawba,"41,748","43,318","45,342",,
Chatham,"58,600","59,921","63,041",,
Cherokee,"30,122","31,101","32,266",,
Chowan,"36,798","38,904","40,817",,
Clay,"32,085","32,611","34,057",,
Cleveland,"34,710","36,182","37,661",,
Columbus,"30,496","31,351","32,397",,
Craven,"41,563","41,831","43,665",,
Cumberland,"35,954","36,990","38,780",,
Currituck,"43,103","43,885","45,435",,
Dare,"51,698","53,834","56,314",,
Davidson,"36,441","37,867","39,087",,
Davie,"44,022","45,965","47,630",,
Duplin,"31,797","33,900","33,619",,
Durham,"46,255","48,051","50,698",,
Edgecombe,"32,303","33,327","34,946",,
Forsyth,"45,168","47,062","48,804",,
Franklin,"33,301","34,674","36,238",,
Gaston,"38,177","39,795","41,379",,
Gates,"33,796","35,418","36,060",,
Graham,"29,465","31,517","33,075",,
Granville,"35,773","36,852","38,652",,
Greene,"30,308","32,493","32,569",,
Guilford,"43,059","44,268","45,875",,
Halifax,"33,547","34,615","36,013",,
Harnett,"32,019","33,064","34,604",,
Haywood,"37,580","38,634","40,290",,
Henderson,"39,915","41,286","43,276",,
Hertford,"30,334","31,830","32,702",,
Hoke,"29,080","29,898","31,148",,
Hyde,"39,118","42,039","43,490",,
Iredell,"47,134","48,027","50,065",,
Jackson,"30,813","31,851","32,844",,
Johnston,"37,337","38,249","39,922",,
Jones,"37,640","38,420","38,536",,
Lee,"37,411","38,287","40,098",,
Lenoir,"37,291","39,268","40,922",,
Lincoln,"42,010","43,920","45,791",,
McDowell,"31,212","32,721","34,077",,
Macon,"37,263","38,762","40,057",,
Madison,"31,394","32,655","34,036",,
Martin,"32,623","33,727","34,647",,
Mecklenburg,"55,276","58,539","61,137",,
Mitchell,"33,146","34,699","35,932",,
Montgomery,"32,100","33,760","35,611",,
Moore,"48,201","49,257","51,307",,
Nash,"39,075","40,255","42,016",,
New Hanover,"42,769","43,722","45,290",,
Northampton,"31,164","33,064","34,185",,
Onslow,"45,907","44,836","46,142",,
Orange,"60,044","63,460","67,385",,
Pamlico,"39,184","41,610","43,532",,
Pasquotank,"37,108","38,091","39,417",,
Pender,"34,829","35,296","35,914",,
Perquimans,"38,002","39,533","40,781",,
Person,"35,211","36,510","38,202",,
Pitt,"38,611","39,873","41,191",,
Polk,"42,166","43,202","45,291",,
Randolph,"34,709","35,910","37,017",,
Richmond,"33,247","34,272","35,148",,
Robeson,"27,604","28,270","29,438",,
Rockingham,"34,679","35,862","37,137",,
Rowan,"35,489","36,576","38,089",,
Rutherford,"30,524","31,351","32,764",,
Sampson,"34,623","36,130","35,900",,
Scotland,"30,370","31,732","33,229",,
Stanly,"36,037","37,703","39,047",,
Stokes,"34,130","35,623","36,850",,
Surry,"36,283","37,284","38,522",,
Swain,"35,771","37,192","38,429",,
Transylvania,"38,964","40,066","42,070",,
Tyrrell,"30,271","29,728","30,000",,
Union,"47,809","49,251","51,326",,
Vance,"32,991","33,671","35,105",,
Wake,"54,584","55,860","59,014",,
Warren,"28,793","29,360","30,397",,
Washington,"33,743","34,757","36,073",,
Watauga,"34,244","35,384","36,684",,
Wayne,"35,607","37,309","38,472",,
Wilkes,"34,008","35,681","36,576",,
Wilson,"37,933","38,746","40,501",,
Yadkin,"34,630","36,046","37,027",,
Yancey,"33,002","34,410","36,715",,
,,,,,
North Dakota,"52,525","52,669","55,452",,
Adams,"49,859","59,898","59,197",,
Barnes,"52,014","51,317","55,784",,
Benson,"32,423","31,802","34,482",,
Billings,"66,091","73,638","74,682",,
Bottineau,"49,074","50,630","58,823",,
Bowman,"55,042","58,542","60,829",,
Burke,"60,535","61,857","63,721",,
Burleigh,"56,668","56,041","58,173",,
Cass,"54,363","53,945","56,070",,
Cavalier,"60,786","57,084","68,040",,
Dickey,"50,502","46,920","52,437",,
Divide,"47,777","48,780","48,574",,
Dunn,"54,007","58,392","60,338",,
Eddy,"48,949","50,853","54,013",,
Emmons,"49,078","46,819","49,489",,
Foster,"63,074","62,124","62,928",,
Golden Valley,"41,822","42,654","43,871",,
Grand Forks,"48,447","49,288","51,494",,
Grant,"41,088","43,501","38,371",,
Griggs,"57,999","53,404","55,349",,
Hettinger,"37,691","49,252","51,130",,
Kidder,"44,315","46,102","50,285",,
LaMoure,"52,918","45,878","56,134",,
Logan,"52,883","54,915","60,543",,
McHenry,"46,451","46,146","52,233",,
McIntosh,"51,008","57,695","59,596",,
McKenzie,"54,586","58,378","62,549",,
McLean,"51,122","48,957","54,518",,
Mercer,"57,709","58,294","57,839",,
Morton,"50,424","50,301","52,153",,
Mountrail,"52,105","53,085","58,955",,
Nelson,"56,927","60,168","60,817",,
Oliver,"46,660","46,260","48,290",,
Pembina,"49,327","52,261","50,088",,
Pierce,"41,075","46,147","52,070",,
Ramsey,"47,748","46,644","47,425",,
Ransom,"48,911","50,854","55,912",,
Renville,"55,668","51,213","60,976",,
Richland,"48,665","49,749","53,007",,
Rolette,"33,748","34,033","36,647",,
Sargent,"60,879","58,106","65,448",,
Sheridan,"40,398","31,244","35,497",,
Sioux,"28,333","27,871","27,662",,
Slope,"53,031","44,331","49,476",,
