names,coefficients,p_value,variable,percentage,proportion,variable_category,time,family,link,model,outcome,obs,input_n_features,reg_n_features,mse,mae,aic,r2,RMSE,delta_mae_lasso
cases,7.376955841070615,2.826386380491054e-79,,0.5459791612116369,1.0,Cases,2020-04-29 20:51:41.813211,gaussian,identity,1_11_18,Day 18 Delta Cases,506,14,12,83037.32248999015,169.34109549911636,2235.7279132247654,0.6466711137668882,288.16197266466327,0.0
windSpdMin,36.874450037275466,0.00042546711958784284,,0.06532952978667762,1.0,Windspdmin,2020-04-29 20:51:41.813211,gaussian,identity,1_11_18,Day 18 Delta Cases,506,14,12,83037.32248999015,169.34109549911636,2235.7279132247654,0.6466711137668882,288.16197266466327,0.0
parks_percent_change_from_baseline,-0.9811163465852053,0.02994994642984935,Percent Change From Baseline,0.043811696559546184,0.5652173913043478,Parks,2020-04-29 20:51:41.813211,gaussian,identity,1_11_18,Day 18 Delta Cases,506,14,12,83037.32248999015,169.34109549911636,2235.7279132247654,0.6466711137668882,288.16197266466327,0.0
presTendAvg,368.1594309246676,0.33737596097442735,,0.018335426472669388,0.3557312252964427,Prestendavg,2020-04-29 20:51:41.813211,gaussian,identity,1_11_18,Day 18 Delta Cases,506,14,12,83037.32248999015,169.34109549911636,2235.7279132247654,0.6466711137668882,288.16197266466327,0.0
snowfall,-229.20936669199082,0.05368721347295931,,0.03609866916124323,0.24110671936758893,Snowfall,2020-04-29 20:51:41.813211,gaussian,identity,1_11_18,Day 18 Delta Cases,506,14,12,83037.32248999015,169.34109549911636,2235.7279132247654,0.6466711137668882,288.16197266466327,0.0
spcHumMin,-0.17808636263728067,0.21476800801864138,,0.03234510680782024,1.0,Spchummin,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
cldCvrMin,0.0618603142462309,0.2485620933817121,,0.03356096465352063,0.8359683794466403,Cldcvrmin,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.06977605687976247,0.09037117040422926,And Pharmacy Percent Change From Baseline,0.044909617902960955,0.10474308300395258,Grocery,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
deaths,1.7469328150751893,1.1868193179520278e-07,,0.16139048054010735,0.6996047430830039,Deaths,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
cases,0.1858750915642518,1.0710511708541435e-63,,0.6769530524796291,1.0,Cases,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
windSpdMin,0.3460236306167327,0.26138320778766444,,0.03016672827015305,1.0,Windspdmin,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
presTendAvg,-8.435911024703314,0.45739001378505917,,0.020674049345808545,0.3557312252964427,Prestendavg,2020-04-29 20:52:14.403124,gaussian,identity,1_11_18,Day 18 Delta Deaths,506,14,8,71.82776585072801,4.804081718149901,1127.4951158807905,0.15158579647125947,8.475126302936612,0.0
precip,86.71305533696531,0.6954564266574266,,0.008651223243359379,0.9776876267748479,Precip,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
spcHumMin,-7.2516615438657395,0.19855492887842807,,0.02705611332934151,1.0,Spchummin,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
cldCvrMin,-2.048862227260459,0.2963800773395605,,0.024200945042781544,0.8316430020283976,Cldcvrmin,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
grocery_and_pharmacy_percent_change_from_baseline,4.994658080076904,0.0004470769920592222,And Pharmacy Percent Change From Baseline,0.0680997093494056,0.09127789046653144,Grocery,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
snowDepth,4.7710918441816474,0.35854621386148233,,0.017936749993180175,0.29006085192697767,Snowdepth,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
deaths,-25.860178215011352,0.001106045766960661,,0.0709282166565877,0.7484787018255578,Deaths,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
cases,6.199501214613434,7.79369182999532e-95,,0.6473357513495981,1.0,Cases,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
windSpdMin,29.99966934490096,0.0050491566740873085,,0.05223330698506547,1.0,Windspdmin,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
parks_percent_change_from_baseline,-0.7629516571435525,0.07431970304977771,Percent Change From Baseline,0.03636417264127591,0.565922920892495,Parks,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
presTendAvg,556.3542017780252,0.1224889645391134,,0.02860727804969573,0.32454361054766734,Prestendavg,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
snowfall,-118.25000119201071,0.330134002998713,,0.018586533359708897,0.2332657200811359,Snowfall,2020-04-29 20:52:43.997452,gaussian,identity,2_12_19,Day 19 Delta Cases,493,14,12,132312.10771538306,163.4045066375893,2249.880981276101,0.6725232683275734,363.74731300091145,0.0
precip,-14.901349737599668,0.027876907191204378,,0.06282942295040293,0.9776876267748479,Precip,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
spcHumMin,-0.17432082039224892,0.26516929549137136,,0.027486635126490546,1.0,Spchummin,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
cldCvrMin,0.19650571624511334,0.0011436676563769282,,0.09809326516529952,0.8316430020283976,Cldcvrmin,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.08572388435497343,0.04385792745813629,And Pharmacy Percent Change From Baseline,0.04939531622116157,0.09127789046653144,Grocery,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
snowDepth,-0.1517763520501959,0.33811179643685085,,0.024114292326062704,0.29006085192697767,Snowdepth,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
deaths,1.5343433946630243,5.205085749073447e-10,,0.17785026969890777,0.7484787018255578,Deaths,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
cases,0.11903682387490601,1.862117537674938e-54,,0.5252893638742483,1.0,Cases,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
windSpdMin,0.01688312943664192,0.9585920683376901,,0.0012423055852800269,1.0,Windspdmin,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
snowfall,5.073141805943602,0.17305224921239026,,0.03369912905214675,0.2332657200811359,Snowfall,2020-04-29 20:53:12.336272,gaussian,identity,2_12_19,Day 19 Delta Deaths,493,14,10,105.20126593540071,4.454928348404859,1161.0503648375472,0.6810891586072221,10.256766836357386,0.0
precip,-323.55061308890856,0.2850387605795297,,0.0231995652291928,0.9771309771309772,Precip,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
spcHumMin,-14.744618054781629,0.04356948855773642,,0.04432086708514992,1.0,Spchummin,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
cldCvrMin,-1.4537872661663862,0.5868753700191133,,0.013221135213570141,0.8336798336798337,Cldcvrmin,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
grocery_and_pharmacy_percent_change_from_baseline,8.966184653643987,3.1659293013363165e-06,And Pharmacy Percent Change From Baseline,0.09215882035256936,0.07068607068607069,Grocery,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
snowDepth,10.133454745218813,0.3414332931716313,,0.019667140318384728,0.28482328482328484,Snowdepth,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
deaths,-36.104664212935816,0.0001618250517783791,,0.0924566721002828,0.7775467775467776,Deaths,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
cases,5.710617434663434,4.270223963412248e-79,,0.61702672731105,1.0,Cases,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
windSpdMin,33.01488102688427,0.013322561571234416,,0.046826754011262336,0.997920997920998,Windspdmin,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
parks_percent_change_from_baseline,-0.9692654075866599,0.09688955132275934,Percent Change From Baseline,0.03495874410528087,0.5738045738045738,Parks,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
presTendAvg,224.2105354363935,0.6505806243670977,,0.008623050071629943,0.3388773388773389,Prestendavg,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
snowfall,-64.07975848695574,0.6970586151518747,,0.007540524201627312,0.23284823284823286,Snowfall,2020-04-29 20:53:43.148791,gaussian,identity,3_13_20,Day 20 Delta Cases,481,14,12,80410.75673922466,171.44987303345624,2117.651484831589,0.7739602557865004,283.56790498789644,0.0
precip,-5.250453794153308,0.566603635188519,,0.01739555923486702,0.9771309771309772,Precip,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
spcHumMin,-0.04027343179932109,0.8348737833462545,,0.005593675840009997,1.0,Spchummin,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
cldCvrMin,0.2255749911089838,0.005639462128664723,,0.09479005394154524,0.8336798336798337,Cldcvrmin,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.08166580303843754,0.14629501030627756,And Pharmacy Percent Change From Baseline,0.03878585776886362,0.07068607068607069,Grocery,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
snowDepth,-0.3606460327386493,0.2635890879885352,,0.03234214190683204,0.28482328482328484,Snowdepth,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
deaths,1.7628852383997113,2.262971025197739e-09,,0.20859453373707218,0.7775467775467776,Deaths,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
cases,0.11445396956853826,3.780081873235087e-46,,0.5714203521751166,1.0,Cases,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
windSpdMin,-0.0672874399329338,0.8663375019725543,,0.004409834163438524,0.997920997920998,Windspdmin,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
presTendAvg,4.0032473094950625,0.7894594981602767,,0.007114121002786159,0.3388773388773389,Prestendavg,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
snowfall,3.596235480875667,0.4702473413832965,,0.019553870229468612,0.23284823284823286,Snowfall,2020-04-29 20:54:13.058278,gaussian,identity,3_13_20,Day 20 Delta Deaths,481,14,11,100.12817772517015,5.103244167922386,1125.7605749133475,0.5898715136736523,10.006406833882487,0.0
precip,150.8151348378935,0.537623692706584,,0.011087297110285606,0.9764957264957265,Precip,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
spcHumMin,-21.509587484759074,0.0012081583788976426,,0.05990302665400175,1.0,Spchummin,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
cldCvrMin,-2.012445764122148,0.42706452944286266,,0.016979695444492293,0.8055555555555556,Cldcvrmin,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
grocery_and_pharmacy_percent_change_from_baseline,5.818532393423162,0.00124546060837108,And Pharmacy Percent Change From Baseline,0.055290000250168864,0.05982905982905983,Grocery,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
snowDepth,6.175777246821085,0.31412568309593125,,0.016273178216880065,0.2777777777777778,Snowdepth,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
deaths,-22.516170482327613,0.00017707594288368292,,0.07115179724476672,0.8141025641025641,Deaths,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
cases,4.609975077116702,7.937821078689597e-99,,0.606637650780718,1.0,Cases,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
windSpdMin,48.90026578955714,0.0008168265421986072,,0.05658534937876853,0.9978632478632479,Windspdmin,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
parks_percent_change_from_baseline,-1.7253355761078655,0.0005233088985305305,Percent Change From Baseline,0.062429182716706326,0.5641025641025641,Parks,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
presTendAvg,-636.5003475017683,0.14233058598327064,,0.02321301443495076,0.3418803418803419,Prestendavg,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
snowfall,-217.3921495853722,0.2021585326084514,,0.020449807768261292,0.2329059829059829,Snowfall,2020-04-29 20:54:42.700416,gaussian,identity,4_14_21,Day 21 Delta Cases,468,14,12,191545.86380647097,198.85423610398416,2156.107866468998,0.6822887499083248,437.6595295506211,0.0
spcHumMin,-0.17908434369317688,0.3936704765248268,,0.021287628175126302,1.0,Spchummin,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
cldCvrMin,0.17450855832598913,0.03925100906461297,,0.06284567769036234,0.8055555555555556,Cldcvrmin,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.08813988329488201,0.17824129411479228,And Pharmacy Percent Change From Baseline,0.03574856211376286,0.05982905982905983,Grocery,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
snowDepth,-0.2569681764240075,0.2567364860068697,,0.02890101342966563,0.2777777777777778,Snowdepth,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
deaths,1.7879444813998107,1.2770903971850622e-14,,0.24115615288680245,0.8141025641025641,Deaths,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
cases,0.10302255873839543,1.979278350398688e-53,,0.578650173237806,1.0,Cases,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
windSpdMin,0.47671852908488177,0.37517901113834473,,0.023545492887257394,0.9978632478632479,Windspdmin,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
presTendAvg,-5.0527685011235395,0.7539550285770202,,0.007865299579216996,0.3418803418803419,Prestendavg,2020-04-29 20:55:12.414416,gaussian,identity,4_14_21,Day 21 Delta Deaths,468,14,9,142.1478347405689,5.825735064453237,1126.8537434488298,0.6355775497027194,11.922576682100598,0.0
precip,242.2611889080748,0.3772577747326592,,0.01522733712051753,0.9798657718120806,Precip,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
spcHumMin,-12.880356759749002,0.08636510478096404,,0.031195644886810866,1.0,Spchummin,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
cldCvrMin,-4.2636331525096525,0.11814951869389256,,0.03133785433844725,0.8008948545861297,Cldcvrmin,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
grocery_and_pharmacy_percent_change_from_baseline,7.722585390789081,3.279777709869365e-05,And Pharmacy Percent Change From Baseline,0.06751280115550294,0.06040268456375839,Grocery,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
snowDepth,9.278521953001752,0.5931939885237978,,0.008320255718269245,0.2751677852348993,Snowdepth,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
deaths,-19.878405275050607,0.0025702173993794567,,0.061628056450084956,0.825503355704698,Deaths,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
cases,4.177455965668626,4.707264169937569e-94,,0.6592939726819769,1.0,Cases,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
windSpdMin,47.78904278030098,0.0012651643928126557,,0.05286443066920896,1.0,Windspdmin,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
parks_percent_change_from_baseline,-1.416531161927546,0.008349236131121644,Percent Change From Baseline,0.04691903860776584,0.5592841163310962,Parks,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
presTendAvg,-698.468182604582,0.11645832795998534,,0.02347328739526482,0.3691275167785235,Prestendavg,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
snowfall,23.226802111958683,0.8877471042468245,,0.0022273209761505736,0.22818791946308725,Snowfall,2020-04-29 20:55:42.884242,gaussian,identity,5_15_22,Day 22 Delta Cases,447,14,12,264676.74053615757,229.94438457032174,2033.4625469440189,0.6451565299692621,514.4674338927174,0.0
spcHumMin,-0.16209011144736818,0.5210635481630238,,0.01632954928672788,1.0,Spchummin,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
cldCvrMin,0.23536668935163757,0.01644707821287672,,0.07195915039797608,0.8008948545861297,Cldcvrmin,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
grocery_and_pharmacy_percent_change_from_baseline,0.11726511209336853,0.09837323650709784,And Pharmacy Percent Change From Baseline,0.04264261534309565,0.06040268456375839,Grocery,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
deaths,2.1919024111558385,1.5393923476964604e-15,,0.282663509537046,0.825503355704698,Deaths,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
cases,0.08440731599552614,4.612213312155901e-40,,0.554113736850119,1.0,Cases,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
windSpdMin,0.09267233543507762,0.8702800845762213,,0.004264193824864045,1.0,Windspdmin,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
presTendAvg,-1.2179796214702887,0.9449621528717318,,0.001702624631739153,0.3691275167785235,Prestendavg,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
snowfall,6.599592559984906,0.292063207783839,,0.026324620128432136,0.22818791946308725,Snowfall,2020-04-29 20:56:13.355025,gaussian,identity,5_15_22,Day 22 Delta Deaths,447,14,9,119.96324773106893,6.188571147141465,1018.8831866319589,0.729341555942083,10.952773517747408,0.0
precip,62.188309182948956,0.8743971250755718,,0.0028654691443638822,0.9814385150812065,Precip,2020-04-29 20:56:43.813695,gaussian,identity,6_16_23,Day 23 Delta Cases,431,14,12,131589.34241164732,229.09413397432184,1868.790115412456,0.6484574378816161,362.75245335028035,0.0
spcHumMin,-23.766648121058303,0.03468377074778351,,0.04235620113611258,1.0,Spchummin,2020-04-29 20:56:43.813695,gaussian,identity,6_16_23,Day 23 Delta Cases,431,14,12,131589.34241164732,229.09413397432184,1868.790115412456,0.6484574378816161,362.75245335028035,0.0
cldCvrMin,-3.139033105077208,0.4003316484103093,,0.01738365222894525,0.7958236658932715,Cldcvrmin,2020-04-29 20:56:43.813695,gaussian,identity,6_16_23,Day 23 Delta Cases,431,14,12,131589.34241164732,229.09413397432184,1868.790115412456,0.6484574378816161,362.75245335028035,0.0
grocery_and_pharmacy_percent_change_from_baseline,10.580842334473004,0.00028725007043343937,And Pharmacy Percent Change From Baseline,0.06586484656046987,0.05104408352668213,Grocery,2020-04-29 20:56:43.813695,gaussian,identity,6_16_23,Day 23 Delta Cases,431,14,12,131589.34241164732,229.09413397432184,1868.790115412456,0.6484574378816161,362.75245335028035,0.0
